,classifier_name,dataset_name,accuracy
5069,RandomForestClassifier,PowerCons,0.9833333333333334
5070,RandomForestClassifier,ProximalPhalanxOutlineCorrect,0.9065292096219931
5071,RandomForestClassifier,ProximalPhalanxOutlineAgeGroup,0.9736585365853658
5072,RandomForestClassifier,ProximalPhalanxTW,0.944390243902439
5073,RandomForestClassifier,RefrigerationDevices,0.7370666666666666
5074,RandomForestClassifier,Rock,0.868
5075,RandomForestClassifier,ScreenType,0.6976000000000001
5076,RandomForestClassifier,SemgHandGenderCh2,0.907
5077,RandomForestClassifier,SemgHandMovementCh2,0.691111111111111
5078,RandomForestClassifier,SemgHandSubjectCh2,0.8862222222222222
5079,RandomForestClassifier,ShapeletSim,0.9855555555555556
5080,RandomForestClassifier,ShapesAll,0.8210000000000001
5081,RandomForestClassifier,SmallKitchenAppliances,0.8938666666666666
5082,RandomForestClassifier,SmoothSubspace,0.9693333333333334
5083,RandomForestClassifier,SonyAIBORobotSurface1,0.9201331114808653
